Nomor Klasifikasi,Tanggal,Judul Buku,Kode Judul Buku,Kategori,Asal/Sumber,Kode Pengarang,Pengarang,Penerbit,Tahun Terbit,Jumlah Buku,Harga,Keterangan
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 8,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 6,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 5,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,1,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 4,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 2,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 3,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Muatan Lokal Ensiklopedia IPTEK 1,M,Ensiklopedia Umum, - ,DOD,Dody Hidayat dan Imam Firdaus,Penerbit Lentera Abadi,2017,5,0,Baik
000,2022-10-14,Ensiklopedia Sepakbola Jilid 1,E,Ensiklopedia Umum, - ,GOL,David Goldblatt dan Johnny Acton,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Sepakbola Jilid 2,E,Ensiklopedia Umum, - ,GOL,David Goldblatt dan Johnny Acton,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Sepakbola Jilid 3,E,Ensiklopedia Umum, - ,GOL,David Goldblatt dan Johnny Acton,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 1,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,1,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 2,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 3,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 4,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 5,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,2,0,Baik
000,2022-10-14,Ensiklopedia Pengetahuan Populer 6,E,Ensiklopedia Umum, - ,JUS,Jennifer Justice,Penerbit Lentera Abadi,2017,1,0,Baik
000,2022-10-14,Mari Mengenal Lembar Kerja MS Excel,M,Karya Umum, - ,ZAM,Zamrud Tualeka dan Manshur Tualeka,PT Mitra Aksara Panaitan,2017,3,0,Baik
000,2022-10-14,Menggambar dengan Komputer MS Paint,M,Karya Umum, - ,SUH,"Suharno Widi Nugroho, S.T",Bina Sumber daya MIPA,2017,2,0,Baik
900,2022-10-14,Obyek Wisata Provinsi Sulawesi Selatan,O,Ensiklopedia Umum, - ,HEP,Heppi Djimi Alkusaeri,PT Sarana Panca Karya Nusa,2017,3,0,Baik
900,2022-10-14,Obyek Wisata Provinsi Jawa Barat,O,Ensiklopedia Umum, - ,RIA,Ria Kurniawatin,PT Sarana Panca Karya Nusa,2017,3,0,Baik
000,2022-10-14,Aneka Ragam Khas Jawa Barat,A,Ensiklopedia Umum, - ,RIS,Risma Rismawati,PT Sarana Panca Karya Nusa,2017,3,0,Baik
000,2022-10-20,Ensiklopedia Bagus untuk Anak 2,E,Ensiklopedia Umum, - ,KIN,Dorling Kindersley,PT Lentera Abadi,2017,4,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 7,M,Ensiklopedia Umum, - ,NIN,"Nino Oktorino, dkk",PT Lentera Abadi,2017,1,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 6,M,Ensiklopedia Umum, - ,NIN,"Nino Oktorino, dkk",PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 5,M,Ensiklopedia Umum, - ,MOH,Dr. Mohammad Iskandar,PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 4,M,Ensiklopedia Umum, - ,MOH,Dr. Mohammad Iskandar,PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 3,M,Ensiklopedia Umum, - ,MOH,Dr. Mohammad Iskandar,PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 2,M,Ensiklopedia Umum, - ,MOH,Dr. Mohammad Iskandar,PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Muatan Lokal Ensiklopedia Sejarah dan Budaya 1,M,Ensiklopedia Umum, - ,MOH,Dr. Mohammad Iskandar,PT Lentera Abadi,2017,2,0,Baik
000,2022-10-20,Seri Ensiklopedia Ilmu Pengetahuan Sosial Pahlawan Nasional Indonesia,S,Ensiklopedia Umum, - ,NUR,Nur Asiah,PT Temprina Media Gafika,2009,10,0,Baik
000,2022-10-20,Berbagi Pengalaman Yuk! Di Dunia Lain,B,Karya Umum, - ,AGU,Agustinus Setiono,Stikom Pluss,2015,2,0,Baik
000,2022-10-20,Lebih Cerdas Dengan Wikipedia,L,Karya Umum, - ,HAP,A.Hapiddin,Tiga Serangkai,2017,3,0,Baik
000,2022-10-20,Nilai Plus Membaca Petunjuk,N,Karya Umum, - ,DIA,Diah Erna Triningsih,PT Jepe Press Media Utama,2017,3,0,Baik
000,2022-10-12,Mari Mengenal Komputer,M,Karya Umum, - ,ZAM,"Zamrud Tualeka dan Manshur Tualeka, dkk",PT Mapan,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Kekasaran,B,Etika, - ,YOP,Yopi H. Nasir,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Sifat Kewanitaan,B,Etika, - ,YUL,Yulia Nursetyawathie,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Uang,B,Etika, - ,YUL,Yulia Nursetyawathie,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Kebohongan,B,Etika, - ,ISM,Ismail Kusmayadi,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Gosip,B,Etika, - ,TUS,Tusye A. Fulford,PT Dangiang Pustaka,2017,1,0,Baik
300,2022-10-14,Berdamai dengan Perkelahian,B,Etika, - ,IRM,Irma Susilowati,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Sifat Kelelakian,B,Etika, - ,IZZ,Izzudin Irsam Mujib,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Tekanan Teman,B,Etika, - ,YOP,Yopi H. Nasir,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Kegagalan,B,Etika, - ,YOP,Yopi H. Nasir,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Kenakalan,B,Etika, - ,SAR,Sarjan Ramdhani,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Gaya Hidup,B,Etika, - ,IRM,Irma Susilowati,PT Dangiang Pustaka,2017,3,0,Baik
300,2022-10-14,Berdamai dengan Ketelatan,B,Etika, - ,SAR,Sarjan Ramdhani,PT Dangiang Pustaka,2017,3,0,Baik
100,2022-10-14,Akhlak Mulia Meraih Kesuksesan,A,Etika, - ,ACH,"Prof. Dr. Achmad Mubarok, M.A dan Hj. Sri Mintarti, S. Pd",Wahana Aksara Prima,2017,3,0,Baik
100,2022-10-20,Cerdas dan Cergas Menjaga Etiket,C,Etika, - ,DID,S.R. Dida Yugantara,Pustaka Sunda,2017,3,0,Baik
100,2022-10-20,Perbuatan Terpuji,P,Etika, - ,ARI,Drs. M . Aries Muthohar,PT Wangsa Jatra Lestari,2006,1,0,Baik
100,2022-10-20,Miliaran Keluarbiasaan Otak Kita,M,Psikologi, - ,MUH,As'adi Muhammad,Flash Books,2010,1,0,Baik
100,2022-10-20,Hidup Adalah Pengabdian,H,Etika, - ,MUH,"Muhyi Fadlil, S.Pd",Nuansa,2002,1,0,Baik
300,2022-10-20,Agung Anak Transmigran,A,Etika, - ,IBN,Ibnu Suroyo,Azkapress,2006,1,0,Baik
500,2022-10-20,Benda Gaya dan Energi,B,Metafisika, - ,PIT,Ayudiah Pitaloka,PT Gading Inti Prima,2016,6,0,Baik
100,2022-10-12,Akhlak Mulia Bahagia dengan Jujur,A,Etika, - ,UDI,"Udi Sukrama, S.E dan Anna Nuryana, S.E",PT Imperial Bhakti Utama,2017,3,0,Baik
300,2022-10-12,Berdamai dengan Privasi,B,Etika, - ,HAN,Hanif F,PT Daniang Pustaka,2017,3,0,Baik
300,2022-10-12,Berdamai dengan Ejekan,B,Etika, - ,ISM,Ismail Kusmayadi,PT Daniang Pustaka,2017,3,0,Baik
300,2022-10-12,Berdamai dengan Perdebatan,B,Etika, - ,YOP,Yopi H. Nasir,PT Daniang Pustaka,2017,3,0,Baik
300,2022-10-12,Berdamai dengan Persaingan,B,Etika, - ,SRI,Sri Ratna Hadi,PT Daniang Pustaka,2017,3,0,Baik
100,2022-10-12,Etika Bertetangga,E,Etika, - ,HRE,H. Restianti,Angkasa,2015,3,0,Baik
100,2022-10-12,"Seri Buku 1, Akhlak Mulia Hidup Sehat",S,Etika, - ,ACH,"Prof. Dr. Achmad Mubarok, M.A dan Asy'ari, S.Pd,. M.Pd",Wahana Aksara Prima,2017,3,0,Baik
200,2022-10-12,Mengenal dan Menghayati Hari Besar Islam,M,Agama, - ,GUG,Gugun El-Guyanie,Insan Madani,2017,3,0,Baik
200,2022-10-12,Hari Akhir Zaman,H,Agama, - ,ROS,M Rosid Kusnan,Cempaka Putih,2015,3,0,Baik
200,2022-10-14,Baca Tulis Al-Quran 5,B,Agama, - ,MUH,Muh. Yasin dkk,Puncak Jaya Wijaya,2020,21,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Haji dan Umroh,S,Agama, - ,SUG,"Drs. Sugito, M.S.I",Pustaka Insan Madani,2017,2,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Safar,S,Agama, - ,ABD,"Abdullah Munir, S. Ag",Pustaka Insan Madani,2017,3,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Kurban dan Akikah,S,Agama, - ,AHM,"Ahmad Taswin, S. Pd. I",Pustaka Insan Madani,2017,3,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Taharah,S,Agama, - ,AHM,"Ahmad Sidik, Lc",Pustaka Insan Madani,2017,3,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Puasa,S,Agama, - ,CIP,"Cipto Sembodo, S. Ag., M.A",Pustaka Insan Madani,2017,3,0,Baik
200,2022-10-14,Seri Tuntunan Praktis Ibadah Salat,S,Agama, - ,ISN,"Isna Wahyudi, S. H.I., M.S.I",Pustaka Insan Madani,2017,3,0,Baik
200,2022-10-14,Hadis Pilihan Bergambar,H,Agama, - ,MUH,Muhammad Anwar,Pustaka Insan Madani,2015,3,0,Baik
200,2022-10-14,20 Sifat Allah,2,Agama, - ,NUR,Nur Khoiro Umatin,Cempaka Putih,2016,3,0,Baik
200,2022-10-14,Nahwu untuk Pemula 1,N,Agama, - ,FAT,Fathur Rahman,Insan Madani,2015,3,0,Baik
200,2022-10-14,Tajwid untuk Pemula,T,Agama, - ,MUH,Muhamad Zaid,Insan Madani,2015,3,0,Baik
200,2022-10-14,Jejak Islam di Nusantara,J,Agama, - ,END,Endar Wismulyani,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Ayo Mengenal Sejarah Peninggalan Islam,A,Agama, - ,LUF,Lutfi Avianto,Mediantara,2017,3,0,Baik
200,2022-10-20,Mengenal Malaikat,M,Agama, - ,ROS,M. Rosid Kusnan,Cempaka Putih,2008,3,0,Baik
200,2022-10-20,Ketentuan Salat Jamaah dan Salat Jumat,K,Agama, - ,BAS,"M.Basuki,M.S.I",CV Pamularsih,2017,3,0,Baik
200,2022-10-20,Mengenal Allah Melalui Sifatnya,M,Agama, - ,SIT,Siti Aesyah,PT Bengawan Ilm,2017,3,0,Baik
200,2022-10-20,Tata Cara Merawat Jenazah,T,Agama, - ,MUH,muhammadun AS,Insan Madani,2017,3,0,Baik
200,2022-10-20,Bahaya Akhlak Tercela,B,Agama, - ,SAI,"Saiful Amin Ghofur, S.TH.I.,M.S.I",Insan Madani,2017,3,0,Baik
200,2022-10-20,Nama - Nama Surga dan Penghuninya,N,Agama, - ,ULF,Ulfa Qomaryah,PT Bengawan Ilm,2017,3,0,Baik
200,2022-10-20,Salat Dalam Keadaan Darurat,S,Agama, - ,MUH,Muharom,CV Pamularsih,2017,3,0,Baik
200,2022-10-20,Mengenal Rukun Islam,M,Agama, - ,MAR,Marfu'ah S.Pd.I.,CV Pamularsih,2017,2,0,Baik
200,2022-10-20,Pinjam Meminjam dalam Islam,P,Agama, - ,REZ,Reza Azhana,Insan Madani,2017,2,0,Baik
200,2022-10-20,Zakat Fitrah dan Zakat Mal,Z,Agama, - ,ABD,Abdul Jalil,CV Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,Teknik Menghafal Alquran,T,Agama, - ,SAB,Sabit Alfatoni,CV Ghyyas Putra,2017,3,0,Baik
200,2022-10-20,7 Dosa Besar Yang Membahayakan,7,Agama, - ,SIT,Siti Aesyah,PT Bengawan Ilm,2017,3,0,Baik
200,2022-10-20,Meneladani Perilaku Kanak - Kanak Nabi Muhammad,M,Agama, - ,SIT,Siti Aesyah,CV Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,"Yuk,Belajar Menulis Al-Qur'an",Y,Agama, - ,SAB,Sabit Alfatoni,CV Ghyyas Putra,2017,3,0,Baik
200,2022-10-20,Dzikir dan Berdoan Setelah Salat,D,Agama, - ,NUR,Nur Afifah S.H.I,Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,Jual Beli dalam Islam,J,Agama, - ,ALA,M.Alaika Salamulloh,Insan Madani,2017,3,0,Baik
200,2022-10-20,"Yuk,Belajar Membaca Al-Qur'an",Y,Agama, - ,SAB,Sabit Alfatoni,CV Ghyyas Putra,2017,3,0,Baik
200,2022-10-20,Hidup Beradap Setiap Saat,H,Agama, - ,SAL,Salman R.Anwar,Insan Madani,2017,3,0,Baik
200,2022-10-20,Amal yang Dicintai Allah,A,Agama, - ,FAT,Fathur Rahman,Insan Madani,2017,3,0,Baik
200,2022-10-20,Meneladani Keimanan Siti Masyitah,M,Agama, - ,SUL,Sulistyowati,CV Aneka Ilmu,2017,2,0,Baik
200,2022-10-20,Kisah Para Muslimah Teladan,K,Agama, - ,ZAY,"Zayyin Alfi Jihad, S.Fil.I",Insan Madani,2017,2,0,Baik
200,2022-10-20,Amalan di Hari Raya,A,Agama, - ,MAR,Marfu'ah S.Ag,Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,Adab dalam Beribadah,A,Agama, - ,BAS,"M. Basuki, M.S.I",Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,3 Kota Suci Makkah Madinah dan Palestina,3,Agama, - ,ABD,Abdul Wahid,Safirah,2013,1,0,Baik
200,2022-10-20,Masuk Surga Berkat Anak Yatim,M,Agama, - ,SYU,Muhammad Syukron Maksum,Safirah,2012,1,0,Baik
200,2022-10-20,Hadis-hadis Pilihan untuk Remaja,H,Agama, - ,KHA,Khabib Basori,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Kisah-kisah Akhlak Teladan,K,Agama, - ,ROS,M. Rosid Kusnan,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Nahwu untuk Pemula 2,N,Agama, - ,FAT,Fathur Rahman,Insan Madani,2015,3,0,Baik
200,2022-10-20,Terampil Berbahasa Arab,T,Agama, - ,ZUH,Zuhri M. Toha,Insan Madani,2015,2,0,Baik
200,2022-10-20,Nabi Muhammad SAW Idolaku,N,Agama, - ,KHA,Khabib Basori,Cempaka Putih,2015,3,0,Baik
400,2022-10-20,Pintar Kosa Kata Arab 2,P,Kesusastraan Bahasa Bahasa Lain, - ,ARI,Arief Banufattah dan Khuwaidim Ashi,Insan Madani,2017,2,0,Baik
400,2022-10-20,Pintar Kosa Kata Arab 3,P,Kesusastraan Bahasa Bahasa Lain, - ,ARI,Arief Banufattah dan Khuwaidim Ashi,Insan Madani,2017,3,0,Baik
200,2022-10-20,Mengenal Kitab Suci,M,Agama, - ,ROS,M. Rosid Kusnan,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Nahwu untuk Pemula 3,N,Agama, - ,FAT,Fathur Rahman,Insan Madani,2015,3,0,Baik
200,2022-10-20,Fadilah Surah al-Fatihah,F,Agama, - ,FAT,Fathur Rahman,Insan Madani,2015,3,0,Baik
200,2022-10-20,Memahami Qada dan Qadar Allah,M,Agama, - ,KHA,Khabib Basori,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Bimbingan Salat Jumat Lengkap,B,Agama, - ,KHA,Khabib Basori,Cempaka Putih,2015,3,0,Baik
200,2022-10-20,Mengenal Huruf Hijaiyah,M,Agama, - ,FAK,Uqbah Fakhiroh,Insan Madani,2016,3,0,Baik
800,2022-10-20,Elang dan Guci,E,Agama, - ,FAT,Abd Fattah Shobri dan Ali Umar,Insan Madani,2015,2,0,Baik
800,2022-10-20,Petani dan Labu,P,Agama, - ,FAT,Abd Fattah Shobri dan Ali Umar,Insan Madani,2015,3,0,Baik
800,2022-10-20,Penaklukan Syam,P,Agama, - ,DZI,Dzikri el-Hans,Insan Madani,2015,2,0,Baik
800,2022-10-20,Pelayan dan Ikan,P,Agama, - ,FAT,Abd Fattah Shobri dan Ali Umar,Insan Madani,2015,3,0,Baik
200,2022-10-12,Sa'ad bin Abi Waqqas,S,Agama, - ,AHM,Ahmad Taswin,Pustaka Insan Madina,2015,1,0,Baik
200,2022-10-12,Abu Ubaidah bin Jarrah,A,Agama, - ,DZI,Dzikry el-Hans,Pustaka Insan Madina,2015,1,0,Baik
900,2022-10-12,Penaklukan Afrika,P,Agama, - ,DZI,Dzikry el-Hans,Pustaka Insan Madina,2015,1,0,Baik
200,2022-10-12,Amalan-amalan di Bulan Ramadan,A,Agama, - ,MAR,"Marfu'ah, S.Ag",Aneka Ilmu,2017,2,0,Baik
200,2022-10-12,Zakat,Z,Agama-Agama Lain, - ,MAM,"Mamluatul Maghfiroh, SS",Insan Madani,2017,3,0,Baik
200,2022-10-12,Wakaf,W,Agama-Agama Lain, - ,ASM,"Drs. Asmuni Mth, MA",Insan Madani,2017,3,0,Baik
200,2022-10-12,Waris,W,Agama-Agama Lain, - ,ARI,Arina Manasikana,Insan Madani,2017,3,0,Baik
200,2022-10-12,Muamalat,M,Agama-Agama Lain, - ,KHA,"Khabib Basori, S.H.I",Insan Madani,2017,3,0,Baik
200,2022-10-12,Haji dan Umrah,H,Agama-Agama Lain, - ,SUG,"Drs. Sugito, M.SI",Insan Madani,2017,1,0,Baik
300,2022-10-12,Dimensi-Dimensi Pendidikan Karakter,D,Pendidikan, - ,SAP,"Sapto, M.Pd",Erlangga,2011,2,0,Baik
300,2022-10-12,Narkoba Bahaya dan Upaya Pencegahannya,N,"Layanan Sosial, Asosiasi", - ,SUN,Drs. Sunarno,PT Bengawan Ilm,2017,3,0,Baik
300,2022-10-12,Aku Bangga Menjadi Anggota Tentara Nasional Indonesia (TNI),A,Administrasi Negara, - ,ASR,Asrofuddin Nur Widodo,PT Armandelta Selaras,2017,3,0,Baik
300,2022-10-12,Aku Bangga Menjadi Anggota MPR,A,Ilmu Politik, - ,ASR,Asrofuddin Nur Widodo,PT Armandelta Selaras,2017,3,0,Baik
100,2022-10-12,Akhlak Mulia Perbuatan Untuk Meningkatkan Kebaikan,A,"Layanan Sosial, Asosiasi", - ,DEW,"Dewi Astuti, S.Sos",PT Imperial Bhakti Utama,2017,3,0,Baik
300,2022-10-12,Nasionalisme di Persimpangan Pergumulan NU dan Paham Kebangsaan Indonesia,N,Ilmu Politik, - ,ALI,Dr. Ali Masykur Musa,Erlangga,2011,2,0,Baik
300,2022-10-14,Sebuah Kesaksian Narkoba Sayonara,S,"Layanan Sosial, Asosiasi", - ,FAN,Fanny Jonathans Poyk,Penerbit Erlangga,2006,2,0,Baik
300,2022-10-14,Asyiknya Berkemah,A,Seni Rekreasi & Pertunjukan, - ,HAN,A. Handoyo,Nobel Edumedia,2017,3,0,Baik
300,2022-10-14,Pendidikan Karakter Islami,P,Pendidikan, - ,IBN,"Dr. Ibnu Burdah, M.A",Penerbit Erlangga,2013,2,0,Baik
300,2022-10-14,Aku Bangga Menjadi Anggota DPR,A,Ilmu Politik, - ,ASR,Asrofuddin Nur Widodo,PT Armandelta Selaras,2017,3,0,Baik
300,2022-10-14,Membentuk Generasi Cerdas dan Berkarakter,M,Pendidikan, - ,WAH,Wahjudi Djaja,PT Maraga Borneo Tarigas,2017,3,0,Baik
300,2022-10-20,Koperasi Sekolah,K,Pendidikan, - ,WES,Westriningsih,Cempaka Putih,2017,3,0,Baik
300,2022-10-20,Kehidupan Berwarganegara,K,Ilmu Politik, - ,AND,Andriyati,Mediantara,2017,3,0,Baik
300,2022-10-20,Peran Masyarakat dalam Otonomi Daerah,P,Ilmu Politik, - ,MOH,Moh. Rofii Adji Sayekti,Cempaka Putih,2017,3,0,Baik
300,2022-10-20,Nilai Pancasila dalam Tata Peri Bahasa Indonesia,N,Ilmu Politik, - ,DWI,Dwi Cahyati Anggarawati,PT Pustaka Sunda,2017,3,0,Baik
300,2022-10-20,Suku Bangsa dan Bahasa,S,Ilmu Sosial, - ,ROS,"Rossalina P.,Ichsan S., dan Leni A",PT Sarana Panca Karya Nusa,2017,3,0,Baik
300,2022-10-20,Pengetahuan Tentang Mata Uang,P,Ilmu Ekonomi, - ,IRW,Irwan Kusdinar,PT Sarana Panca Karya Nusa,2017,3,0,Baik
300,2022-10-20,Transportasi Ramah Lingkungan,T,Ilmu Sosial, - ,SOF,Sofyan Firdaus,Ricardo,2017,3,0,Baik
400,2022-10-20,Menjelajahi dan Mempelajari Kalimat,M,Pendidikan, - ,HES,"M.G Hesti Puji Rastuti,iah Erma T, dan Y.Budi Artati",Intan Pariwara,2017,3,0,Baik
400,2022-10-20,Berbahasa dengan Santun,B,Adat Istiadat dan Kebiasaan, - ,WEN,Wendi Widya R.D,PT Jepe Press Media Utama,2017,3,0,Baik
300,2022-10-20,Strategi dan Kebijakan Pembelajaran Pendidikan Karakter,S,Pendidikan, - ,BAR,Barnawi dan M Arifin,Ar-ruzz Media,2017,2,0,Baik
800,2022-10-20,Belajar Bebalas Pantun,B,Adat Istiadat dan Kebiasaan, - ,BIN,Bintang Angkasa Putra Raharja,Jawa Post Group,2017,3,0,Baik
300,2022-10-20,Simbol Instansi,S,Adsministrasi Negara, - ,KUS,Kuswilono,Intan Pariwara,2017,3,0,Baik
000,2022-10-20,Ensiklomini Nusantara 2 Kekayaan Alam Negeriku,E,Administrasi Negara, - ,MUR,Murni Irian Ningsih,Sahabat,2017,1,0,Baik
300,2022-10-20,Transportasi di Indonesia dari Masa Kemasa,T,"Perdagangan, Komunikasi, Pengangkutan", - ,END,Endar Wismulyani,Cempaka Putih,2017,1,0,Baik
300,2022-10-20,Warga Negara Harapan Bangsa,W,Ilmu Politik, - ,YUD,Yudi Suparyanto,Cempaka Putih,2017,3,0,Baik
300,2022-10-20,"Yuk, Jadi Penguasa Cilik",Y,Pendidikan, - ,RUL,"Rully Nasrullah,dkk",Dangiang Pustaka,2017,1,0,Baik
200,2022-10-20,God'sendowment In Bumi Serasi,G,Adat Istiadat dan Kebiasaan, - ,YUL,Yuia Susilowati,Dewan Pendidikan KabuptenSemarang,2008,1,0,Baik
800,2022-10-20,Legenda Semirang & Desa Jambu,L,Adat Istiadat dan Kebiasaan, - ,HER,Hernowo Sudjendron Budi Kawarno,Dinas Pariwsata dan Kebudayaan Kabupaten Semarang,2005,1,0,Baik
300,2022-10-20,Menciptakan Kerukunan dalam Kehidupan Bermasyarakat,M,Adat Istiadat dan Kebiasaan, - ,SRI,Sri Noviana,PT Sandiarta Sukses,2017,3,0,Baik
300,2022-10-20,Mengenal Perserikatan Bangsa-Bangsa (PBB),M,Ilmu Politik, - ,ANI,Anik Nurcahyati,Tiga Serangkai,2017,3,0,Baik
100,2022-10-20,Seri Buku 4 Akhlak Mulia Kasih Sayang,S,Pendidikan, - ,MUB,"Prof. Dr. Achmad Mubarok, M.A dan M. Syamsul Yakin, M.A",Wahana Aksara Prima,2017,2,0,Baik
300,2022-10-20,Panduan Anti Merokok,P,Pendidikan, - ,ASR,Asrorun Niam Sholeh,Penerbit Erlangga,2017,2,0,Baik
300,2022-10-20,Pendidikan Karakter dalam Metode Aktif Inovatif dan Kreatif,P,Pendidikan, - ,LIS,Retno Listyarti,Penerbit Erlangga,2012,1,0,Baik
300,2022-10-20,Aktivitas Pramuka Untuk Penggalang Ramu,A,"Layanan Sosial, Asosiasi", - ,SUM,Elly Sumarsih dkk,Penerbit Erlangga,2013,2,0,Baik
300,2022-10-20,Aktivitas Pramuka Untuk Siaga Bantu,A,"Layanan Sosial, Asosiasi", - ,SUM,Elly Sumarsih dkk,Penerbit Erlangga,2013,2,0,Baik
300,2022-10-20,Aktivitas Pramuka Untuk Siaga Tata,A,"Layanan Sosial, Asosiasi", - ,SUM,Elly Sumarsih dkk,Penerbit Erlangga,2013,2,0,Baik
300,2022-10-20,Aktivitas Pramuka Untuk Siaga Mula,A,"Layanan Sosial, Asosiasi", - ,SUM,Elly Sumarsih dkk,Penerbit Erlangga,2013,1,0,Baik
300,2022-10-20,Panduan Anti Narkoba untuk Remaja,P,"Layanan Sosial, Asosiasi", - ,UTA,Dyah Utami Puspitarini,Penerbit Erlangga,2017,1,0,Baik
300,2022-10-20,Strategi Pembelajaran Agama Islam Berbasis PAIKEM,S,Pendidikan, - ,ISM,Ismail,Rasail Media Group,2009,1,0,Baik
300,2022-10-20,Ayo Merawat Indonesia,A,"Layanan Sosial, Asosiasi", - ,ERL,Yugha Erlangga,Penerbit Erlangga,2017,2,0,Baik
100,2022-10-20,Seri Buku 2 Akhlak Mulia Berteman,S,Pendidikan, - ,MUB,"Prof. Dr. Achmad Mubarok, M.A dan Hj. Sri Mintarti, S. Pd",Wahana Aksara Prima,2017,3,0,Baik
800,2022-10-12,Asyiknya Menunggu,A,Adat Istiadat dan Kebiasaan, - ,NIL,Ary Nilandari,Nuansa,2006,2,0,Baik
800,2022-10-12,Kujelang Hari Esok dengan Seribu Harapan,K,Adat Istiadat dan Kebiasaan, - ,NUR,Nurisman K.,Ganeca Exact,2006,3,0,Baik
300,2022-10-12,Uang dan Pekerjaan,U,Ilmu Hukum, - ,AND,Devi Andriana,PT Sarana Pancakarya Nusa,2017,3,0,Baik
800,2022-10-12,Jalan Meraih Bintang,J,Adat Istiadat dan Kebiasaan, - ,ROS,Fathor Rosyid,Ganeca Exact,2006,4,0,Rusak Sebagian
